seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr5	34839275	34839512	238	*	X02812	153657	34839269	34899564	60296	+	0	inside	5	TTC23L
chr5	34915334	34915452	119	*	X02813	55299	34915820	34925787	9968	+	367	upstream	367	BRIX1
chr5	34915473	34915938	466	*	X02814	55299	34915820	34925787	9968	+	0	overlapStart	0	BRIX1
chr5	36152017	36152079	63	*	X02818	6502	36152145	36184142	31998	+	65	upstream	65	SKP2
chr5	36152017	36152079	63	*	X02818	92255	36103414	36152015	48602	-	1	upstream	1	LMBRD2
chr5	36152213	36152316	104	*	X02819	6502	36152145	36184142	31998	+	0	inside	67	SKP2
chr5	36152213	36152316	104	*	X02819	92255	36103414	36152015	48602	-	197	upstream	197	LMBRD2
chr5	36241959	36242063	105	*	X02820	133686	36192694	36242258	49565	-	0	inside	194	NADK2
chr5	36876632	36876902	271	*	X02821	25836	36876861	37065921	189061	+	0	overlapStart	0	NIPBL
chr5	36876632	36876902	271	*	X02821	646719	36871463	36876796	5334	-	0	overlapStart	0	NIPBL-DT
chr5	36877649	36877686	38	*	X02822	646719	36871463	36876796	5334	-	852	upstream	852	NIPBL-DT
chr5	37379442	37379492	51	*	X02823	55100	37379412	37752774	373363	+	0	inside	29	WDR70
chr5	38846179	38846184	6	*	X02825	9180	38845960	38935743	89784	+	0	inside	218	OSMR
chr5	39074390	39074430	41	*	X02826	253260	38938022	39074501	136480	-	0	inside	70	RICTOR
chr5	39075350	39075376	27	*	X02827	253260	38938022	39074501	136480	-	848	upstream	848	RICTOR
chr5	40798068	40798249	182	*	X02828	5562	40759481	40798297	38817	-	0	inside	47	PRKAA1
chr5	40835046	40835689	644	*	X02829	6167	40831430	40835387	3958	-	0	overlapStart	0	RPL37
chr5	41870452	41870662	211	*	X02830	5019	41730167	41870791	140625	-	0	inside	128	OXCT1
chr5	41904407	41904432	26	*	X02831	285636	41904470	41921738	17269	+	37	upstream	37	C5orf51
chr5	41904455	41904675	221	*	X02832	285636	41904470	41921738	17269	+	0	overlapStart	0	C5orf51
chr5	41925193	41925561	369	*	X02833	26272	41925356	41941672	16317	+	0	overlapStart	0	FBXO4
chr5	43064984	43065179	196	*	X02835	100506639	43067125	43093660	26536	+	1945	upstream	1945	LOC100506639
chr5	43066429	43066747	319	*	X02836	100506639	43067125	43093660	26536	+	377	upstream	377	LOC100506639
chr5	43066873	43067208	336	*	X02837	100132356	43065289	43067073	1785	-	0	overlapStart	0	LOC100132356
chr5	43066873	43067208	336	*	X02837	100506639	43067125	43093660	26536	+	0	overlapStart	0	LOC100506639
chr5	43067238	43067250	13	*	X02838	100132356	43065289	43067073	1785	-	164	upstream	164	LOC100132356
chr5	43067238	43067250	13	*	X02838	100506639	43067125	43093660	26536	+	0	inside	112	LOC100506639
chr5	43120862	43121153	292	*	X02839	7690	43120985	43192123	71139	+	0	overlapStart	0	ZNF131
chr5	43483510	43484177	668	*	X02842	64417	43444354	43483992	39639	-	0	overlapStart	0	TMEM267
chr5	43557063	43557230	168	*	X02845	10605	43526370	43557521	31152	-	0	inside	290	PAIP1
chr5	43557243	43557296	54	*	X02846	10605	43526370	43557521	31152	-	0	inside	224	PAIP1
chr5	44809135	44809308	174	*	X02847	10884	44809027	44815618	6592	+	0	inside	107	MRPS30
chr5	52285152	52285204	53	*	X02853	3673	52285156	52390609	105454	+	0	overlapStart	0	ITGA2
chr5	52285256	52285285	30	*	X02854	3673	52285156	52390609	105454	+	0	inside	99	ITGA2
chr5	52405396	52405540	145	*	X02857	257396	52405687	52410952	5266	+	146	upstream	146	LOC257396
chr5	52405396	52405540	145	*	X02857	4338	52393895	52405598	11704	-	0	inside	57	MOCS2
chr5	52405559	52405662	104	*	X02858	257396	52405687	52410952	5266	+	24	upstream	24	LOC257396
chr5	52405559	52405662	104	*	X02858	4338	52393895	52405598	11704	-	0	overlapStart	0	MOCS2
chr5	52405705	52405835	131	*	X02859	257396	52405687	52410952	5266	+	0	inside	17	LOC257396
chr5	52405705	52405835	131	*	X02859	4338	52393895	52405598	11704	-	106	upstream	106	MOCS2
chr5	52856420	52856692	273	*	X02863	4724	52856465	52979171	122707	+	0	overlapStart	0	NDUFS4
chr5	53606503	53606664	162	*	X02864	54622	53180614	53606403	425790	-	99	upstream	99	ARL15
chr5	54603416	54603944	529	*	X02866	23517	54603576	54721409	117834	+	0	overlapStart	0	MTREX
chr5	54603416	54603944	529	*	X02866	54505	54552073	54603521	51449	-	0	overlapStart	0	DHX29
chr5	56110184	56110359	176	*	X02868	4214	56110900	56191978	81079	+	540	upstream	540	MAP3K1
chr5	56469034	56469278	245	*	X02872	65056	56469775	56560506	90732	+	496	upstream	496	GPBP1
chr5	57755628	57755687	60	*	X02873	10769	57749810	57755966	6157	-	0	inside	278	PLK2
chr5	57755732	57755901	170	*	X02874	10769	57749810	57755966	6157	-	0	inside	64	PLK2
chr5	60139996	60140045	50	*	X02875	79993	60047616	60140101	92486	-	0	inside	55	ELOVL7
chr5	60458068	60458295	228	*	X02876	643155	60453536	60458302	4767	-	0	inside	6	SMIM15
chr5	60458325	60458335	11	*	X02877	643155	60453536	60458302	4767	-	22	upstream	22	SMIM15
chr5	60458347	60458360	14	*	X02878	643155	60453536	60458302	4767	-	44	upstream	44	SMIM15
chr5	60626735	60627181	447	*	X02879	57688	60628100	60841999	213900	+	918	upstream	918	ZSWIM6
chr5	60627213	60627288	76	*	X02880	57688	60628100	60841999	213900	+	811	upstream	811	ZSWIM6
chr5	61602088	61602168	81	*	X02881	3796	61601989	61683011	81023	+	0	inside	98	KIF2A
chr5	61708539	61708703	165	*	X02882	51194	61708573	61924416	215844	+	0	overlapStart	0	IPO11
chr5	64064291	64064727	437	*	X02883	10283	64064755	64314590	249836	+	27	upstream	27	CWC27
chr5	64064291	64064727	437	*	X02883	285672	64013978	64064496	50519	-	0	overlapStart	0	SREK1IP1
chr5	64777831	64777864	34	*	X02886	11174	64444563	64777704	333142	-	126	upstream	126	ADAMTS6
chr5	64920384	64920414	31	*	X02887	373	64885507	64920187	34681	-	196	upstream	196	TRIM23
chr5	64920384	64920414	31	*	X02887	80006	64920558	64961954	41397	+	143	upstream	143	TRAPPC13
chr5	64920477	64920496	20	*	X02888	373	64885507	64920187	34681	-	289	upstream	289	TRIM23
chr5	64920477	64920496	20	*	X02888	80006	64920558	64961954	41397	+	61	upstream	61	TRAPPC13
chr5	65220790	65220803	14	*	X02889	55914	65222382	65376851	154470	+	1578	upstream	1578	ERBIN
chr5	65221569	65221582	14	*	X02890	55914	65222382	65376851	154470	+	799	upstream	799	ERBIN
chr5	65221604	65221800	197	*	X02891	55914	65222382	65376851	154470	+	581	upstream	581	ERBIN
chr5	65439929	65440505	577	*	X02892	140890	65440046	65479444	39399	+	0	overlapStart	0	SREK1
chr5	68389891	68389986	96	*	X02893	64924	68389776	68426899	37124	+	0	inside	114	SLC30A5
chr5	68390039	68390074	36	*	X02894	64924	68389776	68426899	37124	+	0	inside	262	SLC30A5
chr5	68530678	68530690	13	*	X02895	1022	68530622	68573257	42636	+	0	inside	55	CDK7
chr5	68665196	68665305	110	*	X02896	5884	68665124	68710630	45507	+	0	inside	71	RAD17
chr5	68665389	68665407	19	*	X02897	5884	68665124	68710630	45507	+	0	inside	264	RAD17
chr5	68665518	68665571	54	*	X02898	6880	68647553	68665840	18288	-	0	inside	268	TAF9
chr5	68711059	68711261	203	*	X02899	153562	68710939	68738984	28046	+	0	inside	119	MARVELD2
chr5	68787980	68788103	124	*	X02900	100506658	68788119	68853931	65813	+	15	upstream	15	OCLN
chr5	70751452	70751471	20	*	X02901	55814	70751442	70863649	112208	+	0	inside	9	BDP1
chr5	70883110	70883163	54	*	X02902	64087	70883115	70954530	71416	+	0	overlapStart	0	MCCC2
chr5	70883214	70883303	90	*	X02903	64087	70883115	70954530	71416	+	0	inside	98	MCCC2
chr5	71615977	71616259	283	*	X02905	23107	71515236	71616084	100849	-	0	overlapStart	0	MRPS27
chr5	71615977	71616259	283	*	X02905	79810	71616200	71656038	39839	+	0	overlapStart	0	PTCD2
chr5	72112519	72112647	129	*	X02906	3842	72112418	72210215	97798	+	0	inside	100	TNPO1
chr5	72251833	72251948	116	*	X02908	115548	72251808	72386349	134542	+	0	inside	24	FCHO2
chr5	72252084	72252269	186	*	X02909	115548	72251808	72386349	134542	+	0	inside	275	FCHO2
chr5	72793998	72794458	461	*	X02912	689	72794250	72801448	7199	+	0	overlapStart	0	BTF3
chr5	74062795	74062858	64	*	X02914	10412	74062816	74072737	9922	+	0	overlapStart	0	NSA2
chr5	74062795	74062858	64	*	X02914	84340	74017031	74063042	46012	-	0	inside	183	GFM2
chr5	74063073	74063244	172	*	X02915	10412	74062816	74072737	9922	+	0	inside	256	NSA2
chr5	74063073	74063244	172	*	X02915	84340	74017031	74063042	46012	-	30	upstream	30	GFM2
chr5	74532912	74532990	79	*	X02916	256006	74364122	74532703	168582	-	208	upstream	208	ANKRD31
chr5	74807223	74807259	37	*	X02917	51426	74807657	74895646	87990	+	397	upstream	397	POLK
chr5	74807284	74807384	101	*	X02918	51426	74807657	74895646	87990	+	272	upstream	272	POLK
chr5	76114879	76114901	23	*	X02919	2150	76114833	76131140	16308	+	0	inside	45	F2RL1
chr5	76326192	76326309	118	*	X02920	55109	76326210	76361058	34849	+	0	overlapStart	0	AGGF1
chr5	76787958	76788378	421	*	X02921	55255	76728069	76788332	60264	-	0	overlapStart	0	WDR41
chr5	77071957	77072125	169	*	X02922	6902	76986995	77072185	85191	-	0	inside	59	TBCA
chr5	77072137	77072163	27	*	X02923	6902	76986995	77072185	85191	-	0	inside	21	TBCA
chr5	77590485	77590623	139	*	X02924	8546	77298150	77590579	292430	-	0	overlapStart	0	AP3B1
chr5	77656174	77656440	267	*	X02925	9522	77656339	77776562	120224	+	0	overlapStart	0	SCAMP1
chr5	78531705	78532007	303	*	X02928	133746	78531925	78623038	91114	+	0	overlapStart	0	JMY
chr5	78532059	78532109	51	*	X02929	133746	78531925	78623038	91114	+	0	inside	133	JMY
chr5	78809667	78809816	150	*	X02930	9456	78669647	78809659	140013	-	7	upstream	7	HOMER1
chr5	78810055	78810160	106	*	X02931	9456	78669647	78809659	140013	-	395	upstream	395	HOMER1
chr5	78907892	78907903	12	*	X02932	167153	78908243	78982471	74229	+	339	upstream	339	TENT2
chr5	78907917	78908041	125	*	X02933	167153	78908243	78982471	74229	+	201	upstream	201	TENT2
chr5	79286932	79287083	152	*	X02934	345778	79272539	79287088	14550	-	0	inside	4	MTX3
chr5	79287096	79287111	16	*	X02935	345778	79272539	79287088	14550	-	7	upstream	7	MTX3
chr5	79552078	79552153	76	*	X02936	256987	79407050	79551898	144849	-	179	upstream	179	SERINC5
chr5	79703902	79703928	27	*	X02937	9765	79703838	79775498	71661	+	0	inside	63	ZFYVE16
chr5	81046761	81046778	18	*	X02938	23635	80713179	81047072	333894	-	0	inside	293	SSBP2
chr5	81047358	81047442	85	*	X02939	23635	80713179	81047072	333894	-	285	upstream	285	SSBP2
chr5	81267831	81267845	15	*	X02941	83734	81267844	81551216	283373	+	0	overlapStart	0	ATG10
chr5	81267868	81267995	128	*	X02942	83734	81267844	81551216	283373	+	0	inside	23	ATG10
chr5	81574020	81574360	341	*	X02943	6228	81569139	81574235	5097	-	0	overlapStart	0	RPS23
chr5	81574020	81574360	341	*	X02943	92270	81575281	81614147	38867	+	920	upstream	920	ATP6AP1L
chr5	83017870	83017984	115	*	X02944	1404	82934017	83016896	82880	-	973	upstream	973	HAPLN1
chr5	85913816	85913878	63	*	X02945	1350	85913784	85916583	2800	+	0	inside	31	COX7C
chr5	87564636	87564694	59	*	X02946	100505894	87564699	87732491	167793	+	4	upstream	4	TMEM161B-AS1
chr5	87564636	87564694	59	*	X02946	153396	87491023	87564665	73643	-	0	overlapStart	0	TMEM161B
chr5	89705963	89705991	29	*	X02947	1070	89689529	89705603	16075	-	359	upstream	359	CETN3
chr5	89770252	89770255	4	*	X02948	10622	89770681	89810369	39689	+	425	upstream	425	POLR3G
chr5	89770327	89770728	402	*	X02949	10622	89770681	89810369	39689	+	0	overlapStart	0	POLR3G
chr5	89770327	89770728	402	*	X02949	153364	89754020	89770585	16566	-	0	overlapStart	0	MBLAC2
chr5	89770749	89770787	39	*	X02950	10622	89770681	89810369	39689	+	0	inside	67	POLR3G
chr5	89770749	89770787	39	*	X02950	153364	89754020	89770585	16566	-	163	upstream	163	MBLAC2
chr5	89854339	89854349	11	*	X02951	84059	89854617	90460033	605417	+	267	upstream	267	ADGRV1
chr5	90675855	90675971	117	*	X02953	100129716	90676164	90716532	40369	+	192	upstream	192	ARRDC3-AS1
chr5	90676088	90676269	182	*	X02954	100129716	90676164	90716532	40369	+	0	overlapStart	0	ARRDC3-AS1
chr5	90679016	90679182	167	*	X02955	57561	90664541	90679149	14609	-	0	overlapStart	0	ARRDC3
chr5	93954311	93954487	177	*	X02956	285600	93486556	93954309	467754	-	1	upstream	1	KIAA0825
chr5	93954311	93954487	177	*	X02956	84250	93954391	94031573	77183	+	0	overlapStart	0	SLF1
chr5	93954667	93954697	31	*	X02957	285600	93486556	93954309	467754	-	357	upstream	357	KIAA0825
chr5	93954667	93954697	31	*	X02957	84250	93954391	94031573	77183	+	0	inside	275	SLF1
chr5	94890773	94890976	204	*	X02958	153642	94890825	94940806	49982	+	0	overlapStart	0	ARSK
chr5	94890773	94890976	204	*	X02958	9652	94799599	94890709	91111	-	63	upstream	63	TTC37
chr5	94982568	94982680	113	*	X02959	317671	94982481	94992849	10369	+	0	inside	86	RFESD
chr5	95297455	95297560	106	*	X02963	22936	95220802	95297775	76974	-	0	inside	214	ELL2
chr5	96271034	96271073	40	*	X02970	4012	96271346	96365115	93770	+	272	upstream	272	LNPEP
chr5	98109980	98109994	15	*	X02971	503569	98105322	98108788	3467	-	1191	upstream	1191	RGMB-AS1
chr5	98110007	98110194	188	*	X02972	503569	98105322	98108788	3467	-	1218	upstream	1218	RGMB-AS1
chr5	98110217	98110232	16	*	X02973	503569	98105322	98108788	3467	-	1428	upstream	1428	RGMB-AS1
chr5	98110261	98110298	38	*	X02974	503569	98105322	98108788	3467	-	1472	upstream	1472	RGMB-AS1
chr5	98264641	98264670	30	*	X02975	100289230	98264838	98266713	1876	+	167	upstream	167	LOC100289230
chr5	102455495	102455912	418	*	X02976	23262	102455958	102539224	83267	+	45	upstream	45	PPIP5K2
chr5	102455495	102455912	418	*	X02976	54826	102421704	102455842	34139	-	0	overlapStart	0	GIN1
chr5	102455994	102456137	144	*	X02977	23262	102455958	102539224	83267	+	0	inside	35	PPIP5K2
chr5	102455994	102456137	144	*	X02977	54826	102421704	102455842	34139	-	151	upstream	151	GIN1
chr5	108063763	108064156	394	*	X02980	100652853	108063526	108063962	437	-	0	overlapStart	0	LINC01023
chr5	109024934	109024945	12	*	X02983	4124	109025156	109203429	178274	+	210	upstream	210	MAN2A1
chr5	109025200	109025234	35	*	X02984	4124	109025156	109203429	178274	+	0	inside	43	MAN2A1
chr5	110428000	110428344	345	*	X02985	134430	110427870	110466200	38331	+	0	inside	129	WDR36
chr5	110848058	110848220	163	*	X02986	100505678	110847924	111075423	227500	+	0	inside	133	STARD4-AS1
chr5	110848058	110848220	163	*	X02986	134429	110834022	110848233	14212	-	0	inside	12	STARD4
chr5	111496397	111496777	381	*	X02990	114915	111496223	111498198	1976	+	0	inside	173	EPB41L4A-AS1
chr5	111496397	111496777	381	*	X02990	654322	111497182	111497314	133	+	404	upstream	404	SNORA13
chr5	112043297	112043382	86	*	X02991	324	112043202	112181936	138735	+	0	inside	94	APC
chr5	112257895	112257939	45	*	X02992	7905	112212081	112258031	45951	-	0	inside	91	REEP5
chr5	112824039	112824346	308	*	X02995	4163	112357796	112824527	466732	-	0	inside	180	MCC
chr5	112849456	112849475	20	*	X02996	64848	112849391	112930984	81594	+	0	inside	64	YTHDC2
chr5	114598348	114598743	396	*	X02997	5229	114546527	114598569	52043	-	0	overlapStart	0	PGGT1B
chr5	114631971	114632281	311	*	X02998	153733	114602885	114632458	29574	-	0	inside	176	CCDC112
chr5	114880216	114880504	289	*	X02999	56929	114856608	114880591	23984	-	0	inside	86	FEM1C
chr5	114961532	114961815	284	*	X03001	100302736	114914339	114961876	47538	-	0	inside	60	TMED7-TICAM2
chr5	114961532	114961815	284	*	X03001	51014	114948905	114961876	12972	-	0	inside	60	TMED7
chr5	114961830	114961845	16	*	X03002	100302736	114914339	114961876	47538	-	0	inside	30	TMED7-TICAM2
chr5	114961830	114961845	16	*	X03002	51014	114948905	114961876	12972	-	0	inside	30	TMED7
chr5	114961863	114961931	69	*	X03003	100302736	114914339	114961876	47538	-	0	overlapStart	0	TMED7-TICAM2
chr5	114961863	114961931	69	*	X03003	51014	114948905	114961876	12972	-	0	overlapStart	0	TMED7
chr5	115152313	115152340	28	*	X03004	1036	115140430	115152405	11976	-	0	inside	64	CDO1
chr5	115152438	115152658	221	*	X03005	1036	115140430	115152405	11976	-	32	upstream	32	CDO1
chr5	115177163	115177266	104	*	X03006	1176	115177619	115249778	72160	+	352	upstream	352	AP3S1
chr5	115177163	115177266	104	*	X03006	9140	115163894	115177548	13655	-	0	inside	281	ATG12
chr5	115177570	115177578	9	*	X03007	1176	115177619	115249778	72160	+	40	upstream	40	AP3S1
chr5	115177570	115177578	9	*	X03007	9140	115163894	115177548	13655	-	21	upstream	21	ATG12
chr5	115177598	115177836	239	*	X03008	1176	115177619	115249778	72160	+	0	overlapStart	0	AP3S1
chr5	115177598	115177836	239	*	X03008	9140	115163894	115177548	13655	-	49	upstream	49	ATG12
chr5	115178232	115178287	56	*	X03009	9140	115163894	115177548	13655	-	683	upstream	683	ATG12
chr5	115420601	115420850	250	*	X03010	51397	115420727	115628978	208252	+	0	overlapStart	0	COMMD10
chr5	115910361	115910655	295	*	X03011	57556	115779251	115910551	131301	-	0	overlapStart	0	SEMA6A
chr5	118323932	118323944	13	*	X03012	285605	118172569	118324240	151672	-	0	inside	295	DTWD2
chr5	118324257	118324279	23	*	X03013	285605	118172569	118324240	151672	-	16	upstream	16	DTWD2
chr5	118604468	118604702	235	*	X03014	25816	118604418	118730294	125877	+	0	inside	49	TNFAIP8
chr5	119799772	119799883	112	*	X03015	51334	119800019	120022964	222946	+	135	upstream	135	PRR16
chr5	119799896	119799915	20	*	X03016	51334	119800019	120022964	222946	+	103	upstream	103	PRR16
chr5	121297382	121297426	45	*	X03017	153443	121297656	121364295	66640	+	229	upstream	229	SRFBP1
chr5	121297439	121297828	390	*	X03018	153443	121297656	121364295	66640	+	0	overlapStart	0	SRFBP1
chr5	121413876	121414229	354	*	X03019	4015	121398890	121414055	15166	-	0	overlapStart	0	LOX
chr5	122110793	122111044	252	*	X03020	6643	122110691	122170234	59544	+	0	inside	101	SNX2
chr5	122758977	122759296	320	*	X03022	153241	122680579	122759286	78708	-	0	overlapStart	0	CEP120
chr5	125930696	125930992	297	*	X03025	501	125877533	125931082	53550	-	0	inside	89	ALDH7A1
chr5	125936525	125936719	195	*	X03026	51808	125936607	125962944	26338	+	0	overlapStart	0	PHAX
chr5	126626448	126626577	130	*	X03028	84466	126626456	126796910	170455	+	0	overlapStart	0	MEGF10
chr5	126853344	126853354	11	*	X03029	133619	126853309	126890780	37472	+	0	inside	34	PRRC1
chr5	126853401	126853412	12	*	X03030	133619	126853309	126890780	37472	+	0	inside	91	PRRC1
chr5	128430088	128430126	39	*	X03032	51015	128430442	128449719	19278	+	315	upstream	315	ISOC1
chr5	129240214	129240560	347	*	X03033	337876	129240523	129522327	281805	+	0	overlapStart	0	CHSY3
chr5	130500802	130501001	200	*	X03035	3094	130494976	130501041	6066	-	0	inside	39	HINT1
chr5	130599699	130599918	220	*	X03036	56990	130599702	130730382	130681	+	0	overlapStart	0	CDC42SE2
chr5	131629233	131629282	50	*	X03042	6583	131630145	131679899	49755	+	862	upstream	862	SLC22A4
chr5	131629298	131629375	78	*	X03043	6583	131630145	131679899	49755	+	769	upstream	769	SLC22A4
chr5	131629823	131629852	30	*	X03044	6583	131630145	131679899	49755	+	292	upstream	292	SLC22A4
chr5	131705487	131705585	99	*	X03045	553103	131646969	131705608	58640	-	0	inside	22	MIR3936HG
chr5	131705487	131705585	99	*	X03045	6584	131705401	131731306	25906	+	0	inside	85	SLC22A5
chr5	132083393	132083408	16	*	X03047	645121	132083137	132089856	6720	+	0	inside	255	CCNI2
chr5	132202314	132202385	72	*	X03050	2661	132196878	132202576	5699	-	0	inside	190	GDF9
chr5	132202314	132202385	72	*	X03050	27089	132202319	132204536	2218	+	0	overlapStart	0	UQCRQ
chr5	132299162	132299186	25	*	X03051	27125	132211071	132299354	88284	-	0	inside	167	AFF4
chr5	133512412	133512771	360	*	X03056	6500	133492082	133512724	20643	-	0	overlapStart	0	SKP1
chr5	133561685	133561774	90	*	X03057	5515	133532148	133561950	29803	-	0	inside	175	PPP2CA
chr5	133706920	133707284	365	*	X03061	51265	133541305	133706735	165431	-	184	upstream	184	CDKL3
chr5	133706920	133707284	365	*	X03061	7320	133706870	133727799	20930	+	0	inside	49	UBE2B
chr5	133747430	133747639	210	*	X03062	91368	133737756	133747598	9843	-	0	overlapStart	0	CDKN2AIPNL
chr5	133747733	133747759	27	*	X03063	91368	133737756	133747598	9843	-	134	upstream	134	CDKN2AIPNL
chr5	133968352	133968716	365	*	X03066	51128	133936839	133968533	31695	-	0	overlapStart	0	SAR1B
